idinmueble,dpe,cct1,cct2,cct3,cct4,inmueble,coordinaci,operativa,principal,alcaldia,ciclo,plantel,conserjeri,habitada,exterior,comunes,aula,impermeabi,interior,exterior1,loseta,ventanas,ventanas1,ventanas2,puertas,escaleras,pluviales,techos,uvg,pluvial,chapoteade,alberca,arenero,gimnasio,elevador,inmueble1,operacion,civil,hidrosanit,sanitarios,interior1,desazolve,mamparas,septica,deterioro,agua,concreto,tinacos,cisterna,agua1,luminarias,electrica,transforma,escolar,lamina,deportivos,deportivas,emergencia,accesibili,rejas,perimetral,plantel1,arboles,tocones,arboreos,hojarasca,estudiante,maestros,familia,desconozco,escultura,busto,fuente,arbol,coord_x,coord_y
800327,AZ144,09DST0078N,09DST0078N,,,ESCUELA SECUNDARIA TÉCNICA 78,Dirección de Educación Secundaria Técnica,AREA 2 NORTE,Secundaria,AZCAPOTZALCO,2025-2026,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0,0,0,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,-99.203922,19.482054
800328,AZ145,09DST0098A,,,,ESCUELA SECUNDARIA TÉCNICA 98,Dirección de Educación Secundaria Técnica,AREA 2 NORTE,Secundaria,AZCAPOTZALCO,2025-2026,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,-99.189596,19.507164
800329,AZ146,09DES0207Z,09DES4207Z,,,ESTADO DE ISRAEL,Coordinación Sectorial de Educación Secundaria,Dirección Operativa de Educación Secundaria No. 2,Secundaria,AZCAPOTZALCO,2025-2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.207394,19.501695
800330,AZ147,09DJN0461H,,,,EULALIA GUZMÁN,Coordinación Sectorial de Educación Inicial y Preescolar,Dirección Operativa de Educación Preescolar No. 2,Preescolar,AZCAPOTZALCO,2025-2026,0,1,1,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,-99.206533,19.488196
800331,AZ148,09DPR3030C,,,,GRAL. FRANCISCO VILLA,Coordinación Sectorial de Educación Primaria,Dirección Operativa de Educación Primaria No. 2,Primaria,AZCAPOTZALCO,2025-2026,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,-99.201201,19.51313
800332,AZ149,09DJN0787M,09DJN0026F,,,HERMINIO KENNY,Coordinación Sectorial de Educación Inicial y Preescolar,Dirección Operativa de Educación Preescolar No. 2,Preescolar,AZCAPOTZALCO,2025-2026,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,-99.18507,19.492326
800333,AZ150,09DJN0173P,,,,ING. PABLO SALINAS Y DELGADO,Coordinación Sectorial de Educación Inicial y Preescolar,Dirección Operativa de Educación Preescolar No. 2,Preescolar,AZCAPOTZALCO,2025-2026,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,-99.154024,19.46794
800334,AZ151,09DJN0322G,,,,ITLATIUH,Coordinación Sectorial de Educación Inicial y Preescolar,Dirección Operativa de Educación Preescolar No. 2,Preescolar,AZCAPOTZALCO,2025-2026,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,-99.207388,19.507348
800335,AZ152,09DJN0297Y,,,,ITZCCAN,Coordinación Sectorial de Educación Inicial y Preescolar,Dirección Operativa de Educación Preescolar No. 2,Preescolar,AZCAPOTZALCO,2025-2026,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-99.175078,19.479815
800336,AZ153,09DES0115I,,,,IVÁN PETROVICH PAVLOV,Coordinación Sectorial de Educación Secundaria,Dirección Operativa de Educación Secundaria No. 2,Secundaria,AZCAPOTZALCO,2025-2026,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,1,1,0,0,0,1,1,0,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-99.146528,19.467942
800337,AZ154,09DJN0272P,,,,JAMAICA,Coordinación Sectorial de Educación Inicial y Preescolar,Dirección Operativa de Educación Preescolar No. 2,Preescolar,AZCAPOTZALCO,2025-2026,1,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,-99.171907,19.473049
800338,AZ155,09DJN0393A,,,,JUAN DE DIOS RODRIGUEZ HEREDIA,Coordinación Sectorial de Educación Inicial y Preescolar,Dirección Operativa de Educación Preescolar No. 2,Preescolar,AZCAPOTZALCO,2025-2026,0,1,1,0,0,0,0,1,1,1,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,-99.186188,19.51278
800339,AZ156,09DES0193M,,,,JULIÁN CARRILLO,Coordinación Sectorial de Educación Secundaria,Dirección Operativa de Educación Secundaria No. 2,Secundaria,AZCAPOTZALCO,2025-2026,1,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,-99.199243,19.510734
800340,AZ157,09DJN0392B,,,,LUIS BRAILLE,Coordinación Sectorial de Educación Inicial y Preescolar,Dirección Operativa de Educación Preescolar No. 2,Preescolar,AZCAPOTZALCO,2025-2026,0,1,1,1,1,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,-99.203632,19.514411
800341,AZ158,09DJN0800Q,,,,MANUEL GUTIERREZ NAJERA,Coordinación Sectorial de Educación Inicial y Preescolar,Dirección Operativa de Educación Preescolar No. 2,Preescolar,AZCAPOTZALCO,2025-2026,1,1,0,1,1,0,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,-99.184905,19.475975
800342,AZ159,09DJN0298X,,,,MANUEL JOSÉ OTHÓN,Coordinación Sectorial de Educación Inicial y Preescolar,Dirección Operativa de Educación Preescolar No. 2,Preescolar,AZCAPOTZALCO,2025-2026,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,-99.178944,19.474645
800343,AZ160,09DES0142F,,,,MANUEL M. PONCE,Coordinación Sectorial de Educación Secundaria,Dirección Operativa de Educación Secundaria No. 2,Secundaria,AZCAPOTZALCO,2025-2026,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,-99.203991,19.497665
800344,AZ161,09DES0124Q,09DES4124R,,,MÉXICO,Coordinación Sectorial de Educación Secundaria,Dirección Operativa de Educación Secundaria No. 2,Secundaria,AZCAPOTZALCO,2025-2026,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-99.173007,19.461516
800345,AZ162,09DJN0253A,,,,MIGUEL HERNANDEZ,Coordinación Sectorial de Educación Inicial y Preescolar,Dirección Operativa de Educación Preescolar No. 2,Preescolar,AZCAPOTZALCO,2025-2026,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,1,1,0,1,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,-99.195612,19.513955
800346,AZ163,09DPR3102F,,,,NARCISO BASSOLS,Coordinación Sectorial de Educación Primaria,Dirección Operativa de Educación Primaria No. 2,Primaria,AZCAPOTZALCO,2025-2026,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,-99.20822,19.512079
800347,AZ164,09DES0140H,09DES4140I,,,NETZAHUALCÓYOTL,Coordinación Sectorial de Educación Secundaria,Dirección Operativa de Educación Secundaria No. 2,Secundaria,AZCAPOTZALCO,2025-2026,1,1,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,-99.191676,19.4878
800348,AZ165,09DJN0569Z,,,,PILTZILLI,Coordinación Sectorial de Educación Inicial y Preescolar,Dirección Operativa de Educación Preescolar No. 2,Preescolar,AZCAPOTZALCO,2025-2026,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,-99.181074,19.489728
800349,AZ166,09DJN0020L,,,,PIPILPLAN,Coordinación Sectorial de Educación Inicial y Preescolar,Dirección Operativa de Educación Preescolar No. 2,Preescolar,AZCAPOTZALCO,2025-2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.199815,19.495217
800350,AZ167,09DJN0271Q,,,,PROFR. ANTONIO BARBOSA HELDT,Coordinación Sectorial de Educación Inicial y Preescolar,Dirección Operativa de Educación Preescolar No. 2,Preescolar,AZCAPOTZALCO,2025-2026,0,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,-99.160696,19.477201
800351,AZ168,09DPR2594B,09DPR2989M,,,PROFR. SALVADOR VARELA RESENDIZ,Coordinación Sectorial de Educación Primaria,Dirección Operativa de Educación Primaria No. 2,Primaria,AZCAPOTZALCO,2025-2026,1,1,1,0,0,0,1,0,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1,0,1,1,1,0,0,0,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,-99.202223,19.509779
800352,AZ169,09DJN0010E,,,,PROFR. TADEO DE LA GARZA GUTIERREZ,Coordinación Sectorial de Educación Inicial y Preescolar,Dirección Operativa de Educación Preescolar No. 2,Preescolar,AZCAPOTZALCO,2025-2026,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,-99.20632,19.510211
800353,AZ170,09DPR2495B,09DBN0112T,,,PROFRA. ELMIRA ROCHA GARCÍA,Coordinación Sectorial de Educación Primaria,Dirección Operativa de Educación Primaria No. 2,Primaria,AZCAPOTZALCO,2025-2026,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,-99.208247,19.507354
800354,AZ171,09DPR2446T,,,,PROFRA. ROSA TORRE GONZÁLEZ,Coordinación Sectorial de Educación Primaria,Dirección Operativa de Educación Primaria No. 2,Primaria,AZCAPOTZALCO,2025-2026,1,1,1,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,1,0,0,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,-99.20646,19.509715
800355,AZ172,09DJN0274N,,,,REINO UNIDO,Coordinación Sectorial de Educación Inicial y Preescolar,Dirección Operativa de Educación Preescolar No. 2,Preescolar,AZCAPOTZALCO,2025-2026,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,-99.164749,19.472724
800356,AZ173,09DJN0259V,,,,REP. DE BRASIL,Coordinación Sectorial de Educación Inicial y Preescolar,Dirección Operativa de Educación Preescolar No. 2,Preescolar,AZCAPOTZALCO,2025-2026,1,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-99.182907,19.475244
800357,AZ174,09DJN0788L,,,,REP. DE PARAGUAY,Coordinación Sectorial de Educación Inicial y Preescolar,Dirección Operativa de Educación Preescolar No. 2,Preescolar,AZCAPOTZALCO,2025-2026,1,1,1,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,-99.19105,19.488257
800358,AZ175,09DJN0282W,,,,REP.ISLAMICA DE IRAN,Coordinación Sectorial de Educación Inicial y Preescolar,Dirección Operativa de Educación Preescolar No. 2,Preescolar,AZCAPOTZALCO,2025-2026,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,-99.16595,19.472824
800359,AZ176,09DES0054L,09DES4054M,,,REPÚBLICA DE BOLIVIA,Coordinación Sectorial de Educación Secundaria,Dirección Operativa de Educación Secundaria No. 2,Secundaria,AZCAPOTZALCO,2025-2026,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,-99.183476,19.483025
800360,AZ177,09DES0055K,,,,REPÚBLICA DE EL SALVADOR,Coordinación Sectorial de Educación Secundaria,Dirección Operativa de Educación Secundaria No. 2,Secundaria,AZCAPOTZALCO,2025-2026,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,-99.178895,19.474931
800361,AZ178,09DJN0391C,,,,RUDYARD KIPLING,Coordinación Sectorial de Educación Inicial y Preescolar,Dirección Operativa de Educación Preescolar No. 2,Preescolar,AZCAPOTZALCO,2025-2026,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,-99.201798,19.509499
800362,AZ179,09DJN0218V,,,,SALTILLO,Coordinación Sectorial de Educación Inicial y Preescolar,Dirección Operativa de Educación Preescolar No. 2,Preescolar,AZCAPOTZALCO,2025-2026,0,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-99.149659,19.469326
800363,AZ180,09DES0033Z,09DES4033Z,09DSN0033G,,SR. DN. VENUSTIANO CARRANZA,Coordinación Sectorial de Educación Secundaria,Dirección Operativa de Educación Secundaria No. 2,Secundaria,AZCAPOTZALCO,2025-2026,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,1,1,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,-99.161177,19.473338
800364,AZ181,09DJN0219U,,,,TEMACHTIANI,Coordinación Sectorial de Educación Inicial y Preescolar,Dirección Operativa de Educación Preescolar No. 2,Preescolar,AZCAPOTZALCO,2025-2026,0,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,-99.203452,19.497173
800365,AZ182,09DES0192N,09DES4192O,,,VICENTE RIVA PALACIO GUERRERO,Coordinación Sectorial de Educación Secundaria,Dirección Operativa de Educación Secundaria No. 2,Secundaria,AZCAPOTZALCO,2025-2026,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-99.203754,19.514475
800366,AZ183,09DML0076M,,,,CENTRO DE ATENCIÓN MÚLTIPLE No. 77,Dirección de Educación Especial e Inclusiva,Coordinación Regional de Operación No. 2,Especial - CAM,AZCAPOTZALCO,2025-2026,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,1,1,0,0,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,-99.201054,19.509038
800367,AZ185,09DJN0208O,,,,MARIA ENRIQUETA,Coordinación Sectorial de Educación Inicial y Preescolar,Dirección Operativa de Educación Preescolar No. 2,Preescolar,AZCAPOTZALCO,2025-2026,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-99.182254,19.460078
700001,B00001,09BBE0013N,,,,"BIBLIOTECA PUBLICA ""JOSE ENRIQUE RODO""",DGBYL,DGBYL,BIBLIOTECA,AZCAPOTZALCO,2025-2026,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,,
700002,B00002,09BBE0003G,,,,"BIBLIOTECA PUBLICA ""MANUEL ACUÑA""",DGBYL,DGBYL,BIBLIOTECA,BENITO JUAREZ,2025-2026,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
700003,B00003,09BBE0004F,,,,"BIBLIOTECA PUBLICA ""ENRIQUE GONZALEZ MARTINEZ""",DGBYL,DGBYL,BIBLIOTECA,BENITO JUAREZ,2025-2026,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
700004,B00004,09BBE0009A,,,,"BIBLIOTECA PUBLICA ""SOR JUANA INES DE LA CRUZ""",DGBYL,DGBYL,BIBLIOTECA,CUAUHTEMOC,2025-2026,0,0,0,0,1,1,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,,
700006,B00006,09BBE0022V,,,,"BIBLIOTECA PUBLICA ""JOSE ROSAS MORENO""",DGBYL,DGBYL,BIBLIOTECA,COYOACAN,2025-2026,1,0,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
700009,B00009,09BBE0018I,,,,"BIBLIOTECA PUBLICA ""MANUEL JOSE OTHON""",DGBYL,DGBYL,BIBLIOTECA,MIGUEL HIDALGO,2025-2026,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,
700010,B00010,09BBE0007C,,,,"BIBLIOTECA PUBLICA ""SALVADOR DIAZ MIRON""",DGBYL,DGBYL,BIBLIOTECA,CUAUHTEMOC,2025-2026,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
700011,B00011,09BBE0019H,,,,"BIBLIOTECA PUBLICA ""AMADO NERVO""",DGBYL,DGBYL,BIBLIOTECA,IZTACALCO,2025-2026,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
700012,B00012,09BBE0002H,,,,"BIBLIOTECA PUBLICA ""AMALIA GLEZ CABALLERO DE CASTILLO LEDON""",DGBYL,DGBYL,BIBLIOTECA,CUAUHTEMOC,2025-2026,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,,
700013,B00013,09BBE0008B,,,,"BIBLIOTECA PUBLICA ""BENITO JUAREZ""",DGBYL,DGBYL,BIBLIOTECA,CUAUHTEMOC,2025-2026,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
700014,B00014,09BBE0023U,,,,"BIBLIOTECA PUBLICA ""RUBEN DARIO""",DGBYL,DGBYL,BIBLIOTECA,CUAUHTEMOC,2025-2026,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,,
700015,B00015,09BBE0015L,,,,"BIBLIOTECA PUBLICA ""POPOTLA""",DGBYL,DGBYL,BIBLIOTECA,MIGUEL HIDALGO,2025-2026,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,,
700016,B00016,09BBE0016K,,,,"BIBLIOTECA PUBLICA ""QUINTIL VILLANUEVA RAMOS""",DGBYL,DGBYL,BIBLIOTECA,MILPA ALTA,2025-2026,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
700017,B00017,09BBE0020X,,,,"BIBLIOTECA PUBLICA ""PARQUE ESPAÑA""",DGBYL,DGBYL,BIBLIOTECA,CUAUHTEMOC,2025-2026,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,,
700018,B00018,09BBE0017J,,,,"BIBLIOTECA PUBLICA ""NEZAHUALCOYOTL""",DGBYL,DGBYL,BIBLIOTECA,XOCHIMILCO,2025-2026,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,,
700019,B00019,09BBE0010Q,,,,"BIBLIOTECA PUBLICA ""JOSE MARIA MORELOS Y PAVON""",DGBYL,DGBYL,BIBLIOTECA,AZCAPOTZALCO,2025-2026,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,,
700020,B00020,09BBE0021W,,,,"BIBLIOTECA PUBLICA ""JOSE REVUELTAS""",DGBYL,DGBYL,BIBLIOTECA,XOCHIMILCO,2025-2026,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,
